usuario,followers,friends,tweet,retweets
LuciaInigo_CDTI,1632,1812,1,0
elbakirby,194,513,1,1
CharoArandilla,87,269,1,0
LeanStartupCadi,315,328,1,2
TeresaRguezGali,137,223,1,0
Kamira_Coop,406,218,1,0
ChatMavis,300,161,1,0
Ceapat,9562,587,0,1
pedrocamposg,221,2349,1,0
dpestgo,398,208,1,0
daniperrotta,1349,1645,1,0
mbelalba,736,2354,1,0
arronisraul,429,999,1,0
AntonioSuarezC,193,123,2,0
Viviana_Falcon_,6,132,1,0
gusguspy,606,1109,5,0
ArmandoZamoraL3,434,200,1,0
cadep_py,2890,860,1,0
Laboratoriorg,188,548,3,3
inici_de_cantic,391,417,1,0
Madsinbarreras,506,386,2,0
Germnhernndez16,1797,1474,1,0
MujeresBicibles,7188,3330,1,0
CamezMeillon,68,76,1,0
entreculturasan,99,307,1,0
mmbotero,3431,2598,0,2
CaminosUPV,1060,57,1,0
ALEJOMURILLO15,17,94,1,0
cjesus_HR,8,24,1,0
laurarubio_,1082,1307,1,0
ProanoPatricia,77,187,1,0
PerezdeoroFrag,121,199,1,0
MiriaamRs_,480,883,1,0
miguel_castro,1328,1294,1,0
cyn2406,94,322,1,0
archivofudepa,83,200,1,0
Debbie_Dab,310,1042,1,0
Carlosj18GU,256,729,1,0
leandro_canon,50,99,1,0
Trolltehua,719,1134,2,0
gramirezquijada,190,1274,1,0
AVESA2016,1253,2120,1,0
evegaartigues,2368,827,3,1
jtajada,799,2983,1,0
wwwDiarioECO,155,964,1,0
MHermosillaD,542,197,1,0
Tere_Orozco,241,292,1,0
ChicasTicAR,472,322,1,0
ModeloCanvasCai,224,124,0,1
Auroraperezmarq,21,45,1,0
fran_riccio,44,239,1,0
marilo_delgado,122,297,1,0
unisevilla,123408,2411,1,0
BCNArgentina,5265,899,0,6
LeonasARGHockey,2113,241,2,0
Estress4,289,604,3,0
SEFINHN,2227,48,1,0
jalvarenga01,3535,918,0,1
lauraberja86,1616,772,1,0
Reciaria,1026,119,15,0
Chelitamj,180,194,1,0
Eloisaorge,895,1157,1,0
ihalyflores,62,387,1,0
jfrodriguezn,539,1708,1,0
NoeliiaC,459,662,1,0
Javier_ViBe,20,31,1,0
PSCpolmunicip,3398,2943,2,0
EducacioElxPSOE,204,1045,1,0
rosalavin_,253,223,2,3
envehur,101,574,1,0
desdeelmurete,2280,1577,1,0
SoyCibelino,2545,4113,2,2
PedroECancino,548,437,1,0
farnaizr,192,581,1,0
Sachin_Chat,3919,946,2,0
LizRoxann,273,1609,1,0
lyro0,101,306,1,0
aceballospdc,1861,5001,1,0
CarmenMendezRol,100,162,4,0
martinmmadero,122,285,1,0
Chiricano22,1202,2897,1,0
patrimarly,1476,1530,1,0
pilaralberdi,28438,25526,1,0
BlancaMiedes,778,2508,2,1
pitujaen,384,154,1,0
juanpasaenzb,202,879,3,0
AntonioBenitoG,343,514,1,0
gritodebaire,824,845,1,0
Lomonpla,2206,1863,1,0
mvidal43702302,97,72,1,0
quidlabcol,26,26,0,1
panconperrito,49,44,1,0
DavendanoSV,515,176,0,2
AnaliaMiskowiec,287,837,1,0
mbmedinas,184,385,3,0
rfriasa1,75,64,1,0
Sandra_ush,153,390,2,0
es_haaz,27,61,0,2
jmanuelvillalba,2711,2676,1,0
hipo_tu,6,23,1,0
AveAgua,2927,610,2,0
voluntarizate,1639,562,1,0
arroyoquero,2012,3290,2,0
Alinisaran,453,2809,1,0
EUROsociAL_,6685,2008,5,1
tfernandezdeveg,332,369,1,0
inforbaires,14178,7724,0,1
And_CortesZ,153,172,1,0
INCLIMAnews,31,104,1,0
conser_sanlucar,12,83,0,1
teiknasocial,189,880,2,12
SilviaMorimoto,2083,1197,11,4
ODSColombia,378,301,0,2
jalejogonzalez,89,236,1,0
joseorbaiceta,1196,2187,1,0
jamartint,4,276,1,0
CEDEOJAIR,59,550,7,0
Eugenia_Aq,1240,994,0,2
PoletikaORG,13153,2087,4,0
JFoglia,760,773,1,0
EnriqueGarrido8,1259,1523,1,0
AldeasEspana,10223,769,3,1
Juventudes_MC,41,178,1,0
JavidPablos,217,328,1,0
CLARAISABELGAR4,2478,5001,1,0
osvaldoforense,157,1086,1,0
Elqsabesabe,379,362,1,0
yara1pr,279,875,1,0
sergiorengifo,995,224,2,0
FedericoMartire,585,1109,1,0
2b2181b15d7842e,75,44,2,0
cmartinezcue,221,1023,1,0
Tzoro1,2117,62,2,0
AMIQGreenChem,822,289,0,1
infoagamed,1399,1080,0,1
Dani_Sanchez85,3,5,1,0
ciberyolanda,3163,1408,6,3
foxlider1,30364,22581,1,0
AlvaroNunezS,1043,2263,2,0
CEM_Naucalpan1,545,59,1,0
ana_joaca,1259,1769,2,0
elobdeltrabajo,2577,5294,10,0
Claul0183,43,176,1,0
hasriverab,787,680,1,0
tomsarguello1,36,299,1,0
Elvaro300,805,1912,3,0
donjuanborbon,344,554,0,2
Duniaeduviges,28,133,1,0
Letipasu,587,588,1,0
agarciaECO,124,239,0,2
BBVAPrensa_co,2365,528,2,0
ShapersMendoza,80,38,1,2
paoalvano,225,674,1,0
yolillinares,350,643,2,0
joaodiniz5956,383,153,1,1
Guille_Mas,4730,817,1,0
dagiraldovyv,1945,3988,1,0
javier__suarez,4156,2748,1,0
conferenciacs,515,397,1,1
gattillos_11,345,118,2,0
juanitaluneando,577,643,1,0
NereaAfc,735,509,1,0
apwld,4066,925,1,0
ManfredEssome,559,2167,2,0
RodriVieites,414,382,1,0
VictoriaALC,799,1032,1,0
Gustavo_Cano,584,742,1,0
hectorsilveirag,59,138,2,0
pgpnzalo1,2775,1886,1,0
sara_badillog,327,376,1,0
NATSAL21,1382,1442,1,3
FXIdrovo,105,589,1,0
VinculamosCl,30,128,0,1
Jfelipepeira,2038,1122,1,0
EmbEspHungria,2012,351,1,0
MachadoPedraza,139,484,1,0
INTECOcr,1520,421,0,2
nandaconta_fer,610,1885,1,0
josepjanton,977,1804,1,0
Lumiere70257601,164,422,4,0
CLRR_DUA,595,1869,1,0
PaulAlejandros,851,558,1,0
DamianPR21,109,166,1,0
MareikeEberz,1109,2483,5,0
arc_rute,1649,797,1,0
VikyMoralesB,413,994,1,0
etiennista,1676,3016,1,0
MES_Madrid,7000,1362,1,0
espol,49107,376,0,1
ONGDSED,4166,1346,0,10
dalia_correa,2149,1469,5,1
PPadill61450178,10,99,1,0
reynadelgado06,257,561,1,0
MaxTrejo,10274,210,1,0
MaraJos01521743,200,437,1,0
Chusa3676,151,491,1,0
_OrtegaVictoria,7084,1152,2,0
karenhaa,357,1430,3,0
UP_Cantabria,285,753,2,0
arpon01,242,658,1,0
MLKSocialMedia,1742,2515,2,0
antor,4704,190,1,0
lourdesballve,741,513,1,0
CarmenMolina_Q,2329,1718,1,0
rafaveigaddiego,109,428,1,0
camiloambiental,71,462,1,0
MariaMarinMart,2818,2531,1,0
PericoinBklyn,87,179,2,0
Petropargov,7756,690,1,0
immabarral,269,189,1,0
Dalya_GC,492,868,1,0
Vi_Simon,1272,2290,10,0
quijoteduca,340,370,1,0
adeupv,596,244,0,1
NormaMunguiaA,834,382,1,0
Trini_MSanz,535,1484,1,0
Pythaya,762,1370,1,0
Cristin89682513,19,40,1,0
ByronSMoralesD1,140,233,1,0
b4_future,312,650,0,1
MarianaGaliciaR,80,530,1,0
RosalvaLlanes,11301,4487,1,0
DespatxCasares,381,349,1,0
MeCollell,194,351,1,0
reds_sdsn,3578,964,1,1
silviacrosa1,59,95,2,0
ladriyoo,94,48,1,0
GuzmanPepa,1308,1254,1,0
UOCuniversidad,32555,2155,1,2
CiroProject,13,43,1,0
miosotisr,2234,2132,1,3
CEUAAlumni,1149,716,0,1
FeIipe_Castro,4440,2043,1,1
FrediLazo,3,63,1,0
jezuzgarc,511,792,1,0
BBVAData,3495,408,0,1
amandasucar,392,828,1,0
zamorano_cio,266,103,1,0
estrellanunez16,1053,2290,3,0
merhg,352,138,0,1
arodriguezm_umh,44,52,1,0
ro_imma,137,417,1,0
IpasLatina,25878,26767,1,0
alejandro_may,295,744,2,0
embacubaven,20616,2162,1,0
DenZelaya,78,255,0,1
YellowskyEnergy,40,158,1,0
ColliEvangelina,367,250,3,1
RSConsulting6,22,34,0,1
CSFPJCYL,2804,1994,1,0
alfa3escolar,151,952,1,0
yolandafgomez,7004,670,1,0
vvillarroel,498,476,1,0
teresabazus,299,367,1,0
EWECLAC,390,164,2,0
Mohamed_Haidor,279,374,1,0
rpsastre,90,69,1,0
afercuello,1732,967,2,1
Sebasco5,129,702,1,0
tarantamocos,289,270,1,0
DSedife,8,19,1,0
MEDVAZQUEZ,908,2253,2,1
anna_lupion,61,278,1,0
libelula_group,3279,4565,1,0
DirectorDAS,2938,752,2,0
Mstr_Ro,22,38,1,0
NicksNames,571,3373,1,0
CajaIngenieros,13799,11690,1,5
tapasAnz,805,1332,0,1
intruderPTY,380,341,1,0
MoratayaYoel,464,753,1,0
VirtudesIgles,578,554,1,0
filorug,183,254,3,0
MSMK_,4062,3099,2,4
farribasUNE,4,7,1,0
AMGNMx,1087,207,0,1
UrdaBiblio,317,155,1,0
InvestFamily,303,263,1,0
Ticahelena,34,281,1,0
cregarla,1646,1929,1,0
Mechy79793031,116,77,2,0
JaramilloBDiego,162,917,1,0
PabloCentenari,322,247,2,3
antoniojcaba,594,647,1,0
Comfama,23080,3634,1,0
LaboratorioRob1,200,298,1,0
jlgomez13,476,1978,2,0
Teresa6417,22,52,1,0
pacoduranona,18853,8170,1,0
UTECinnova,578,133,1,0
asmateos,140,142,1,0
corrales79,373,638,1,0
patrivenus,691,1117,1,0
tutibarrera,310,323,1,0
j_murillo_arias,1615,1373,1,0
GGlobalParis,578,443,1,2
CristinoAlberto,3544,4912,3,0
lanbymy,125,467,1,0
mov_jupsin,7663,7637,1,0
daniguties,2995,3514,1,1
jmburgar,800,22,1,0
celena1910,1260,2341,1,0
Amalia224,715,360,1,0
blancamarinas,104,130,1,0
marygq911,135,405,1,0
GAgroamb,261,376,3,0
CristinaHG_,239,555,2,1
evacunat,717,974,1,0
bolsanoti,5137,309,1,0
esfuentes1960,48,258,1,0
lmendizabal4,2250,1329,1,0
cunadeplatero,1978,851,2,0
PabloOlveraRoj2,3,38,1,0
cristian_rovira,1190,520,1,0
ModernizaCBA,846,130,0,1
angelikaMati,156,1336,1,0
Red_Educa,3627,2239,0,1
TeresaBrachoG,2015,1019,1,0
cedillos_sv,79,391,1,0
NUTRINACIONcom,119,26,0,3
antism19,43,141,2,0
danielalvaral,221,253,1,0
AireCanarias,74,121,1,0
EmbEspanaLibano,2376,262,1,0
MinguezEduardo,9,27,1,0
RSE_Extremadura,2206,1052,0,1
MelCiurciolo,133,162,2,0
AmparoRC62,801,1020,1,0
stvalora_com,6566,709,0,1
ONTV_VE,6707,1541,0,1
Dany_Nanitah,702,701,1,0
MJPS62,137,133,1,0
insafocoop_sv,443,406,1,0
missylolahuetem,10836,3319,1,2
lorenzoamor_ata,16689,1975,2,0
ParedesRosita,792,891,1,0
macarenasantosp,5,10,2,0
PiedraGriselda,77,421,1,0
BCIE_Org,18595,1539,0,2
USMAIVEN,689,586,1,0
ester_cg,1696,1087,1,0
hackmadrid,2259,3367,2,0
monsivalex,570,361,1,0
vanetruffa,376,2174,1,0
JTinaquero,1412,923,1,0
miquelregalat,479,489,1,0
Erik_AldamaCh,69,77,1,0
chitoius,214,361,2,0
escoto_marlon,31451,18811,5,1
GemmaCastro1,67,120,1,0
marialc1990,84,243,0,1
ConfecoopLlanos,217,89,1,0
pepagdc,23,103,1,0
Marts71082508,12,168,1,0
ElviraFR7,38,122,2,0
maurotapiab,706,855,1,0
mencosjavier,189,297,1,0
repsolmexico,796,17,0,1
OGR_ES,1288,2270,0,1
Maira_Mar3,142,151,2,0
IlviaRojas,566,1001,1,0
ODSTerritorioEc,1013,258,1,17
FET_Ov_Sonsoles,203,108,1,0
ACTAE_asoc,709,213,1,0
nita_macia,1381,1359,7,1
mujercelta,2643,2919,4,0
sacasa_u,935,404,2,0
CIRDCapacita,929,1464,4,0
jazzji22,40,128,1,0
laaleginger,164,532,1,0
MarioTerminel,403,857,1,0
ROAAfrica,935,1144,3,0
patmolina,1588,995,0,1
PrensaLatina_cu,103634,1388,1,0
XiomaraEd,15,46,1,0
EMUASA_Clientes,1976,584,1,0
JM_Yturralde,1054,816,1,0
ralvariza,693,1451,0,1
FtaTwft,9,97,0,1
Paloma99KX,1152,2391,2,0
nahueloddone,3809,1941,1,2
Reloc_Relob,9,107,0,2
bastidas_loli,160,89,1,0
LuzardoMagdiel,26,72,1,0
AdhilacInfo,1372,240,1,0
MaritzamayoMayo,140,922,1,0
alvaro_lopez,265,189,1,0
ONUBIBUV,135,319,3,0
AndreaMendozaO,441,129,0,2
ZeaArturo,1421,1353,1,0
angelodge,1691,2834,1,0
oriolaltisench,1794,2719,0,1
AleBeglobal,3477,3328,0,1
ArielGarciaUCR,5489,1389,1,0
DennisseHauffen,1687,1177,1,0
CVI_V3,349,184,1,0
FMdelaC,1249,5001,0,1
AvilaUgt,278,170,1,0
sofiaherm,194,385,0,1
VienaFromm,550,979,1,0
hechoenjaen,105,149,1,0
bartificador,115,219,1,0
IdianaGarcaCarr,14,113,1,0
HerferLou,294,229,2,0
cristinaselva,3390,1299,5,6
lamujerbambu,849,1061,1,0
AlexGilGlez,247,444,2,0
natirehermann,551,368,0,1
PNUDSV,32921,2557,5,20
auxifcd,4662,3333,1,0
J_davisss,187,521,1,0
aszapla,3649,2405,3,0
edudose,4871,1313,2,0
n0wh3r3m4n,898,889,0,1
Ctorrentep,2514,2728,1,0
EsNaturaleza,831,1184,2,0
LolesLpz,357,711,6,0
oscarequivelre,41,103,1,0
estebanpie,10085,243,1,0
manzani28730421,27,262,1,0
hacesfalta,40203,1333,0,1
TatianaAndia,3215,1441,1,0
FAOMexico,36913,452,1,2
CINUmexico,204603,568,0,3
waasshh21,260,302,1,0
FSelectiva,93,398,0,1
chesterton_ac,391,1869,1,0
papilioabogados,66,160,1,0
YDmguez,407,233,1,0
RSMLAC,5412,1930,1,5
registrocivilpy,7554,263,1,0
Aldo_Adamo,44,319,1,0
PSOE_Elx,3681,260,1,0
javierbalan,1570,3082,1,0
MMolinaMex,39,107,1,0
sel_silvia,139,256,2,0
benito_enrique,533,270,1,0
cncuvenezuelau1,179,121,6,2
matsfern,321,665,1,0
Arlexlimongi,695,1467,1,0
mirenarantza,206,87,1,0
MiguelUrbano_,160,459,1,0
torrebarrinalh,1892,623,0,1
Anto50551371,74,140,1,0
xapsan,852,459,1,0
ainhoadz_,539,489,3,0
SolucionesP,2075,1447,2,1
0nueve,34,152,2,0
David64472877,3,47,1,0
JACP51553105,58,572,2,0
CarlosLoriente,49,117,1,0
andrea_0505,80,98,1,0
Celia56948112,54,78,1,0
DorianMora,63,98,0,2
InfoFenamm,5,46,1,0
vislasg,13,4,1,0
AmadoRiosV,267,429,1,0
JesusFamilex,2026,454,1,0
daphnecastillo,1984,3653,0,2
MYQuezada,519,1069,2,0
jesquiga,296,835,1,0
ValenzuelaMayer,728,392,1,0
FundacionECOTIC,4597,1220,0,1
mantonieta50,729,464,1,0
azoubig,9850,9564,5,0
JaimeOlmoSerra,499,816,1,0
n_ssanchez,54,129,1,0
jaime_alfonso,152,499,1,0
AmadorDominguez,1327,1392,1,0
Lauro44718341,3,4,1,0
biomartindiaz,166,571,3,0
uimunicipalista,4592,465,3,2
CIDEU,4937,401,0,2
isanudge,268,612,0,1
anitasayago,231,480,0,1
BancoCentralCub,3171,1231,0,5
HdezEsteban,5883,1198,1,0
JUALVEGO,680,1991,1,0
BernydelaFuen13,1583,1813,4,0
Transcendent_es,61,231,0,3
miguelpulido,3874,829,1,0
blqs5,30,179,1,0
FabianAlamilloH,2661,1895,2,0
jespinoz1,74,689,1,0
alvabren,2627,1573,1,0
ibarrapatr,321,388,1,2
LomanaGloria,4043,1200,3,0
citlaocano,25,45,1,0
MarialeSaleme,584,1789,2,0
gesta_mindus,61,124,2,0
SAGOSE68,856,699,1,0
UDLAQuito,48270,215,1,0
menaiaretti,611,476,5,5
Mss_Molko,253,955,2,0
PRDesPanama,15702,413,5,0
JuanPatricio_PG,871,2660,1,0
sentirplaneta,587,947,10,0
ljmaguire,580,349,4,0
jachico,1285,1202,2,0
Magda_Sepul,3170,1493,1,2
Turkia14,122,666,1,0
AECIDRD,499,119,0,1
Perez_Agenjo,678,1252,2,0
ilka0712,47,63,2,0
velosopaula,61,435,1,0
CIMA_SL,458,622,1,3
abbrahan,582,281,2,0
perfepalacio,835,488,1,0
colegio_claret,2461,173,1,0
Juriscucho,94,54,1,0
RedViralEdomex,491,491,3,5
jorgeloayza,957,1017,0,1
joseloroca,5,14,1,0
ManHurtadoFer,1937,3080,1,2
MansoMariela,5,14,1,0
vmgarcia00,228,714,1,0
Crowdsourcinglv,343,204,1,0
malagonhumor,12596,733,1,0
fermanpre,667,1030,1,0
MdRestauracion,1096,951,1,1
sisaorts,200,725,1,0
agustintobri99,284,562,1,0
BlancaHerrero1,3234,4597,0,12
lietsap,15,33,1,0
ruthernan,1196,967,3,1
FEAPEANDALUCIA,209,877,0,1
EmbaCuba_Angola,2825,622,1,0
HctorCanto1,99,194,2,0
f_f_ambiental,1710,621,1,4
baqueroej67,144,334,0,1
UTC_UGT,317,510,2,0
Juancin62884213,679,981,1,0
LAURADEVEGAF,735,980,1,0
AriannaNPulles,306,286,1,0
RIBAZAPATA,59,211,0,2
antoniobb1953,2130,1090,1,0
Alfredo12678513,70,205,1,0
GIAndradeP,9213,2811,4,0
Trinomio_es,517,899,0,1
RED_DiTella,636,224,1,0
gentequebrilla,1656,1073,2,0
Pakunella,1336,1478,1,0
kueponi_consult,49,268,0,2
ginesbastida,325,508,1,0
XavierMarcet,13345,196,1,0
PiliCarilla,716,640,1,0
Sarai_Moncayo,412,617,1,0
newtonamd84,6652,7119,4,0
CarlospOvalle,57,167,1,0
dyjhosa,250,1302,1,0
envirall,350,328,0,2
23Bernivazquez,1331,761,1,0
Ali261178,31,259,1,0
CarlosMonsalveA,1344,426,1,0
fneth_org,2112,1508,1,0
YURYRIVEROS,1012,1791,1,0
ema0406,1435,2537,1,0
carolin51748664,217,253,1,0
_mari_brito,1550,1795,2,0
IsbethQuiel,162,190,0,1
yuliercadena,380,433,1,0
YoelkisPerezDi1,192,120,1,0
Plademunt,1352,1240,1,0
Mundo_Naturama,1385,2038,1,0
grupoLOBE,2306,1183,0,1
Karufle,279,234,1,0
lidiaguinart,3884,2682,0,1
SandraC67222553,17,121,2,0
Jaime_HaiMing,106,207,1,0
Luciana_Binaghi,731,660,1,0
LuisSuarezWWF,1955,665,1,0
sgcity50,310,127,1,1
Lamunix,7938,4196,1,0
Carlosjp1965,195,851,1,0
karos_roli,85,163,1,0
RedJovenesAIVEN,1325,653,1,2
GobTlajomulco,29083,1641,1,0
PadresMovilizad,1815,1709,1,0
quiminauta,2115,5002,1,0
RuiBernardes6,111,334,1,0
mirianchela,418,235,1,0
cesarorellanam,444,692,1,0
agarzonv,780,1760,2,0
FADE_COMUNICA,7915,951,2,0
vitapilar,5196,5720,0,2
RichiPericles,2132,2021,1,0
CesarMorenoRTVE,335,445,1,0
getafejoven,3358,498,0,2
aarroborodas,270,413,4,0
henkeliberica,179,129,2,0
AJESevilla,2700,582,1,1
javiMS02,93,149,1,0
ParamesMaria,20,159,2,0
EVENCIOPACHECO,321,295,1,0
xioelygomez,213,836,1,0
AgrodatoArica,388,193,1,0
monicanovillo,2107,955,0,2
g_mayor,100,385,3,0
MScaglioneOCDE,8123,7292,1,0
AsambleaDistri1,868,547,1,0
pnud,335633,865,1,3
FR_El_Salvador,4624,404,1,0
PulserasFuera,64,23,0,3
AngelesAlcazarG,210,205,1,0
BobVdBerghe_UN,233,304,1,0
HercalDiggersSL,415,321,0,1
DrLandaburu,892,1768,3,0
IndisolCol,300,2024,1,1
imaestre,173,160,1,0
PorrasMx,644,499,1,4
alicia_senra,2285,1025,3,0
YamaryNoguera,226,268,0,1
benitoonetto,3352,2393,1,0
PactoGlobal,8259,939,12,12
CreativeNewsTCN,55,511,0,1
FavPanama,2717,564,2,0
catasur,636,541,1,0
MaryjhunLuz,108,229,1,0
nuriatov,130,899,1,0
Joan_cifre,905,696,1,0
FMusol,3426,4757,1,11
SDegreace,222,421,1,0
seryestar_co,53,193,1,0
MAntoniaMateosC,293,354,1,0
gabsocialRD,345,21,0,15
NiccolGarcia,328,1399,1,0
benavides_marta,600,876,0,6
DougWedel,807,5000,1,0
chrisherrera5,385,535,1,0
yaneko,397,462,0,1
pepicapdevila,73,118,1,0
FUNGLODE,77055,745,0,1
RSCentro,2783,1163,1,2
b_onix,711,936,1,0
agendambientalc,198,292,4,0
TeresaVendrell3,74,154,1,0
InmaOrtega68,920,961,2,0
JPortieles,136,147,1,0
LugarDeLideres,534,466,0,1
cubavsbloqueo,20876,3493,1,0
YerseyOwen,1833,1448,0,1
MateoLedesmaB,418,1206,1,0
ONU_RD,11824,616,1,0
gibajaalberto,1226,2511,1,0
aguatuya,103,70,1,0
mgdbsi,56,49,1,0
javigamboag,738,2261,1,0
CE4reputation,5871,592,0,1
ValentinCarrera,1751,1368,4,0
rafaelguardia13,611,606,0,1
carmengdeandres,420,953,1,0
ivicenteh,1029,645,1,0
CenacedAC,1065,664,0,1
signclock2,13,232,1,0
eadavila1975,828,549,1,0
dchavezd,3689,1385,0,1
AcSindical,134,243,1,0
Josefia13,76,320,1,0
ForumOfRegions,824,292,5,0
AnlyeOrtizCaliz,40,174,1,0
lurdes36170426,623,804,1,0
RosaMariaSuar17,532,337,24,0
C5128C,191,713,1,0
bodoquesinc,436,575,1,0
lgomez4,1201,753,2,2
11clau20,335,2273,2,0
Julieta_SEO,585,765,1,0
Minrel_Chile,67789,3011,1,0
cristianbs_,79,102,1,0
bioabourgg,107,753,1,0
DiegoGi03495592,8,29,1,0
axiosMM,1338,555,1,0
Sustentia_IS,82,113,1,0
gladysjmp,200,250,3,0
jmtldst,2505,2834,0,2
Susanit13273262,228,993,1,0
ACNURspain,43740,1112,1,0
cmfsantiago,1211,501,2,0
MariluFerro,16,98,1,0
belenpaztei,263,468,1,0
SebasOseroff,181,117,1,0
JuanAndreRincon,405,2876,1,0
DamianR70386839,331,518,1,0
VeCarmona,118,847,0,1
angelarl4,104,197,1,0
psychadri,226,689,0,1
Catedra_GO,434,616,3,0
Lemusrafa,7392,2389,1,0
RedConsalud,54,105,1,0
AECID_Honduras,377,559,0,1
LidiaPrevost,1326,1312,2,0
gonzle6,764,930,1,0
reaccionaXvida,3153,2223,0,1
GrupoDima,1150,2598,1,0
mariateresalos2,1871,2388,2,0
FridaUtopica,89,356,1,0
lbolivera73,1007,616,1,0
rocktechmx,187,89,0,1
MDYaneth,534,1275,1,0
_Isra_Cruz,326,386,1,0
yolandaGH,1739,1832,0,1
DosGradosC,2198,1995,4,1
MutuaUniversal,737,921,0,1
presidenteCSCAE,1047,510,4,0
F_TEA2014,27,104,2,0
APCColombia,14692,1723,2,8
CPatinegro,18,3,1,6
gonzalez_192,6,34,1,0
darieldeleonga2,105,838,0,1
FondazioneMAGIS,920,139,1,0
esmeraldatroiti,3408,215,2,0
carlosroman_a,593,1421,2,0
Suhumo,155,192,1,0
MICyM_Cordoba,5308,2555,1,0
personeriamed,27372,2819,0,10
AnimaLectura,3281,3289,0,8
SastreAbraham,134,201,5,0
CristinaNarbona,26454,1537,11,0
AnamiReyesA,362,1426,1,0
MARIANADAVILA5,1705,937,1,0
HablamosdEuropa,5840,992,1,0
MarieKarreon,2,27,1,0
JJDavalosFEUNAM,4112,4991,1,0
sergivaldesa,124,246,1,0
GilFranyu,393,399,1,0
adingor,84,116,0,1
RcanoRafael,159,136,3,0
FundacionETNOR,4757,700,0,2
rafael_dochao,2113,994,1,0
johanroig,303,999,0,1
pabloreyes111,907,973,1,0
edgaretejada,1239,3001,1,0
lalicortes,10,55,1,0
Caballerohelena,298,546,1,0
rayencaven,301,659,1,0
EmbEspEgipto,2428,457,0,2
TATYG123,386,619,1,0
ProFuturo_,2743,554,0,1
dhowellseo,3291,2752,1,0
HGarciamarin,4093,1500,1,0
GlobalCompactTZ,1958,377,2,0
PalauNatalia,253,149,1,0
jacomino68,1853,962,3,0
joelrdmusic,19,14,1,0
culturasviales,3501,1516,2,0
gladysgulino,884,231,1,0
CubaMINREX,92605,513,0,1
nuzsuarez,112,195,2,0
asolermarin,1133,1288,1,0
RogerMadrueno,810,2553,2,0
MinariaSostible,166,182,1,0
pina_alcantara,30,82,1,0
ngarrigosp,2245,2053,1,0
ocisneros0416,439,776,3,0
ac2027,86,130,1,0
gchaleg1,310,963,1,0
americasolidari,23806,2869,1,0
ArroyoPaloma,786,233,3,1
jdiazgoyes,434,1152,0,1
InnovadorasTIC,668,287,1,0
UnPocoMas,1353,1360,1,0
fundhea,5521,4991,1,0
kgtoledano,1064,1306,0,2
XilFigueroa,864,1482,0,1
LandeckH,3479,2274,1,1
delanymzm,1360,382,1,0
EstayConsulting,316,888,1,0
PlanBFormacion,293,100,1,0
Pau_d_triana,14,71,1,0
AFAMMERmujer,1345,728,1,0
JCGarcia_CDTI,717,286,1,1
UGTSEATComp,674,997,1,0
ferdiazpacifico,301,1576,0,1
damianlr1,170,103,1,0
LadyAmyW,1052,5001,3,0
aleazul,3692,3099,1,0
adsangbcn,3815,3823,4,0
lantegibatuak,2822,916,1,0
Conmicas,2667,3788,1,0
tecnoholic,225,294,0,1
marticaperez3,5,27,1,0
GBarbeito,831,291,1,0
megia_pilar,15,92,1,0
japedreno,3210,2812,4,0
husein_mx,418,1684,1,0
CAFMadrid,5195,1390,2,0
casanathalia,41,157,1,0
hispano__,654,359,1,0
ObsLaRabida,111,61,1,1
GoldZamael,11,43,1,0
Miguelxq0,4719,4924,2,0
niankul23,265,406,1,0
Marco_antoniou,11,21,2,0
dagore94,284,1300,1,0
diyulychourio,1164,3907,1,3
MagdalenaMartne,452,1401,1,0
Oaxaca85283237,10,20,1,0
Dxnia,706,380,2,0
dayanara57,2692,2334,1,0
SFFCGT,2368,1169,2,0
WillyDiv,2769,161,1,0
IkaslanEuskadi,2702,2701,1,0
ValoresyMkt,429,180,1,0
rarandis,122,732,1,0
jgomezgl,28,327,11,0
RPL_ODS,353,222,1,2
CarladeNicolas,2180,1826,1,0
RoosExitosa,112,38,1,0
Sofito_33,27,725,1,0
chicageo68,5401,2714,1,0
Joralon75,306,1192,1,0
Campo360,333,62,2,0
Adry288,43,147,1,0
KevinAl90801465,69,62,2,0
javipe_ciecode,1325,215,1,1
Adrianajmh18,259,439,1,0
CEDOC_Conapred,1240,98,2,0
Prensa_Ngabe,828,284,1,0
mgfigal,3578,3635,1,0
agirrecenter,2245,1052,0,7
mdeventsrrpp,342,664,1,0
Canaragua,1821,1668,0,1
vicarmaszagoya,4329,2855,1,0
AliciaRedondo_,337,439,1,0
alfredovelazco,4992,5496,1,0
Maikel_75,52,110,1,0
OisocOficial,241,531,0,1
innovactoras,369,632,0,1
beatrizcalvofer,857,1811,1,0
sanjuangrupo,215,238,0,9
Claudia63003233,24,415,2,0
CecyteCalnali,632,71,1,0
DEC_INV_ESPOL,1506,260,1,0
Cristin4Beckett,135,370,0,1
johnfcg,202,350,1,0
locura2584,325,153,1,0
WorldVisionLAC,59393,655,0,2
MerchePozo,635,1061,0,2
123imontiel,121,84,0,1
CFIE_Segovia,1680,419,1,0
AbelHibert,2115,587,1,0
EduardoCuoco,807,547,1,0
KomunikaLatam,327,565,0,1
EmbEspanaRabat,4591,997,1,0
rodaxiando,1902,829,1,0
Lilitaportillo,576,808,4,1
DoctorPega,3707,569,2,0
AgusEspejel,808,1050,1,0
liliarabiela,938,658,1,0
